OrderId,Date,Region,SalesPerson,Product,Category,Quantity,UnitPrice,Discount,CostPrice
1879,2024-02-16,North,Bob,Chair,Furniture,26,82.03,0.1,77.11
1880,2024-03-16,East,Alice,Mouse,Accessories,12,18.5,0.05,13.48
1881,2024-02-21,East,Charlie,Mouse,Accessories,18,22.65,0.05,10.39
1882,2024-02-27,North,Eva,Mouse,Accessories,29,16.57,0,18.96
1883,2024-01-12,North,Sophia,Laptop,Electronics,6,1151.83,0,1332.39
1884,2024-04-03,North,David,Chair,Furniture,30,142.11,0.2,58.81
1885,2024-01-15,North,Liam,Keyboard,Accessories,19,52.69,0.12,32.65
1886,2024-02-23,South,Sophia,Keyboard,Accessories,15,50.87,0.12,32.36
1887,2024-04-23,East,Charlie,Laptop,Electronics,20,1502.74,0.2,1172.41
1888,2024-03-04,South,Alice,Chair,Furniture,12,143.35,0.12,61.59
1889,2024-01-05,South,Eva,Desk,Furniture,1,184.62,0.2,176.07
1890,2024-01-24,East,Charlie,Laptop,Electronics,10,1663.12,0.12,1057.1
1891,2024-03-19,East,Liam,Laptop,Electronics,9,1665.43,0.1,1212.94
1892,2024-04-17,North,Sophia,Mouse,Accessories,25,16.78,0.15,17.66
1893,2024-02-05,East,David,Chair,Furniture,19,78.82,0.12,48.83
1894,2024-06-20,West,Sophia,Chair,Furniture,26,104.22,0.2,70.39
1895,2024-05-10,West,Charlie,Headphones,Electronics,21,68.75,0.15,54.75
1896,2024-01-27,North,Bob,Mouse,Accessories,13,17.66,0.2,17.28
1897,2024-01-16,West,Sophia,Monitor,Electronics,10,261.2,0.1,295.08
1898,2024-02-13,North,Bob,Monitor,Electronics,1,413.65,0.2,155.65
1899,2024-05-29,South,Bob,Laptop,Electronics,6,1141.38,0.05,1000.13
1900,2024-02-01,West,Eva,Mouse,Accessories,20,16.51,0.12,12.5
1901,2024-05-19,East,Liam,Headphones,Electronics,2,68.09,0.2,80.75
1902,2024-05-03,South,Eva,Desk,Furniture,15,153.14,0.05,138.29
1903,2024-04-13,West,Liam,Laptop,Electronics,25,1313.62,0.12,1069.88
1904,2024-05-29,East,Eva,Headphones,Electronics,25,81.99,0.1,61.66
1905,2024-05-03,East,Sophia,Chair,Furniture,26,101.75,0.1,60.82
1906,2024-05-21,North,Liam,Headphones,Electronics,21,66.91,0.12,55.66
1907,2024-01-20,East,Liam,Chair,Furniture,2,96.61,0.05,71.14
1908,2024-04-24,North,David,Headphones,Electronics,4,93.61,0.2,74.24
1909,2024-01-18,South,Alice,Desk,Furniture,30,254.52,0.05,136.58
1910,2024-05-31,West,Eva,Chair,Furniture,5,140.26,0.05,66.78
1911,2024-05-03,North,Sophia,Laptop,Electronics,24,1769.77,0.2,1169.04
1912,2024-06-03,South,Liam,Chair,Furniture,20,149.22,0.12,71.94
1913,2024-04-28,West,Alice,Laptop,Electronics,4,1695.45,0.05,1333.78
1914,2024-01-04,East,Eva,Chair,Furniture,21,146.87,0.05,74.75
1915,2024-06-04,South,Liam,Chair,Furniture,19,107.52,0.2,93.46
1916,2024-01-31,North,Charlie,Headphones,Electronics,4,103.62,0.1,79.82
1917,2024-06-05,West,Charlie,Chair,Furniture,15,135.28,0.05,59.67
1918,2024-05-09,North,Charlie,Chair,Furniture,26,158.19,0.2,40.59
1919,2024-02-27,North,Charlie,Mouse,Accessories,18,17.08,0.05,11.27
1920,2024-01-31,South,Bob,Mouse,Accessories,16,17.18,0.15,17.0
1921,2024-06-30,West,David,Monitor,Electronics,8,368.5,0.2,247.52
1922,2024-01-03,West,Sophia,Desk,Furniture,19,227.85,0.05,123.65
1923,2024-05-12,East,Bob,Headphones,Electronics,13,101.73,0,41.88
1924,2024-04-21,East,Charlie,Keyboard,Accessories,20,37.3,0.15,29.54
1925,2024-04-28,East,Sophia,Headphones,Electronics,13,74.89,0.15,49.72
1926,2024-06-27,East,Liam,Chair,Furniture,19,129.79,0,66.83
1927,2024-03-16,North,Eva,Laptop,Electronics,24,1281.46,0,928.58
1928,2024-06-02,East,Eva,Headphones,Electronics,21,76.69,0.1,81.13
1929,2024-02-12,North,Liam,Desk,Furniture,25,289.18,0.2,143.77
1930,2024-05-29,West,Eva,Chair,Furniture,26,145.57,0.1,54.01
1931,2024-02-10,North,Eva,Keyboard,Accessories,20,42.38,0.15,27.33
1932,2024-04-17,North,Bob,Monitor,Electronics,10,356.42,0.15,209.79
1933,2024-01-02,North,Liam,Keyboard,Accessories,26,39.0,0.12,24.75
1934,2024-03-25,West,Bob,Headphones,Electronics,28,114.78,0.2,57.27
1935,2024-06-02,North,Alice,Chair,Furniture,27,79.43,0.12,71.14
1936,2024-01-23,South,Sophia,Keyboard,Accessories,20,41.69,0.1,21.83
1937,2024-06-26,South,Sophia,Mouse,Accessories,25,27.99,0.05,19.14
1938,2024-04-26,West,Charlie,Desk,Furniture,24,254.55,0.05,160.46
1939,2024-03-25,East,Bob,Mouse,Accessories,13,18.75,0.15,19.01
1940,2024-04-19,East,David,Keyboard,Accessories,30,47.74,0.2,34.26
1941,2024-04-20,South,Eva,Headphones,Electronics,21,111.8,0.1,88.65
1942,2024-05-02,South,Sophia,Keyboard,Accessories,6,39.64,0,24.51
1943,2024-04-15,West,Alice,Chair,Furniture,1,100.71,0.05,50.07
1944,2024-03-18,South,Liam,Keyboard,Accessories,6,45.69,0.15,25.97
1945,2024-04-23,South,Eva,Laptop,Electronics,18,1610.32,0.1,1261.34
1946,2024-03-21,West,David,Mouse,Accessories,9,19.07,0,18.3
1947,2024-03-02,South,Charlie,Laptop,Electronics,18,1795.07,0.15,947.0
1948,2024-02-01,North,David,Mouse,Accessories,29,22.4,0.12,11.18
1949,2024-02-28,North,David,Desk,Furniture,21,176.27,0,111.46
1950,2024-02-23,West,David,Headphones,Electronics,21,97.52,0.15,76.94
1951,2024-05-18,South,David,Desk,Furniture,4,149.05,0,113.07
1952,2024-05-12,East,David,Headphones,Electronics,28,85.31,0,55.87
1953,2024-02-12,North,Alice,Laptop,Electronics,6,1220.44,0.1,1392.07
1954,2024-06-22,North,Eva,Keyboard,Accessories,18,41.09,0.1,24.49
1955,2024-04-28,West,Alice,Headphones,Electronics,1,103.69,0.2,49.73
1956,2024-04-20,North,Liam,Laptop,Electronics,22,1235.03,0.1,1022.05
1957,2024-05-01,South,Eva,Desk,Furniture,18,281.72,0.05,160.94
1958,2024-06-16,West,Alice,Headphones,Electronics,26,134.75,0.05,88.34
1959,2024-06-27,East,Sophia,Mouse,Accessories,2,15.16,0.15,12.85
1960,2024-04-13,South,Alice,Desk,Furniture,14,195.36,0.15,80.99
1961,2024-04-03,South,Bob,Monitor,Electronics,30,376.77,0.12,264.37
1962,2024-06-24,North,Alice,Desk,Furniture,8,217.42,0.12,102.81
1963,2024-05-15,North,Sophia,Chair,Furniture,13,153.66,0.1,43.84
1964,2024-03-30,West,David,Chair,Furniture,20,97.52,0.05,72.31
1965,2024-05-03,East,Alice,Desk,Furniture,19,165.02,0.2,89.44
1966,2024-02-22,East,Liam,Headphones,Electronics,13,144.11,0.12,81.55
1967,2024-02-26,East,Eva,Laptop,Electronics,9,1197.68,0.12,1340.36
1968,2024-04-02,East,Liam,Keyboard,Accessories,19,42.51,0.1,32.22
1969,2024-05-01,North,Bob,Laptop,Electronics,4,1737.06,0.2,957.74
1970,2024-03-07,North,Alice,Chair,Furniture,26,113.47,0,49.29
1971,2024-01-04,East,Alice,Desk,Furniture,22,178.45,0.05,129.08
1972,2024-01-29,West,Liam,Mouse,Accessories,6,27.91,0,10.78
1973,2024-01-27,East,Liam,Chair,Furniture,23,108.81,0.05,87.24
1974,2024-06-06,East,David,Desk,Furniture,16,267.01,0.05,159.18
1975,2024-02-04,South,Liam,Desk,Furniture,26,247.23,0.2,127.7
1976,2024-05-07,East,David,Chair,Furniture,25,119.88,0.05,51.86
1977,2024-06-26,North,David,Mouse,Accessories,3,23.27,0,10.7
1978,2024-05-31,North,Eva,Mouse,Accessories,23,27.2,0.12,18.73
1979,2024-01-24,East,Alice,Mouse,Accessories,10,25.12,0.15,19.36
1980,2024-03-04,West,David,Laptop,Electronics,5,1554.71,0.1,1178.94
1981,2024-06-11,East,Charlie,Laptop,Electronics,21,1310.47,0.12,1284.51
1982,2024-04-24,South,Liam,Laptop,Electronics,27,1317.88,0.12,990.25
1983,2024-01-05,West,Sophia,Monitor,Electronics,7,262.71,0.2,294.92
1984,2024-02-05,East,Alice,Mouse,Accessories,12,20.86,0.1,14.76
1985,2024-01-18,West,Liam,Desk,Furniture,14,265.28,0.15,126.7
1986,2024-02-05,West,Alice,Mouse,Accessories,17,15.82,0.15,17.29
1987,2024-01-05,East,Alice,Mouse,Accessories,22,23.22,0.1,11.04
1988,2024-02-13,North,Sophia,Headphones,Electronics,30,139.73,0.2,51.54
1989,2024-02-14,West,Eva,Laptop,Electronics,20,1103.06,0.12,1302.67
1990,2024-05-03,East,Eva,Desk,Furniture,25,296.65,0.05,132.27
1991,2024-01-23,North,Bob,Keyboard,Accessories,27,39.56,0.2,30.07
1992,2024-06-02,South,Eva,Desk,Furniture,24,166.78,0.1,143.65
1993,2024-01-18,South,Eva,Chair,Furniture,4,137.19,0.12,53.02
1994,2024-05-20,North,Charlie,Headphones,Electronics,14,123.2,0.15,57.07
1995,2024-05-18,South,Bob,Desk,Furniture,15,219.52,0.1,175.79
1996,2024-05-18,East,Alice,Monitor,Electronics,5,312.02,0.15,282.13
1997,2024-06-29,East,Charlie,Laptop,Electronics,18,1623.49,0.2,1046.03
1998,2024-01-21,South,Alice,Monitor,Electronics,2,296.41,0.05,216.14
1999,2024-01-06,West,Charlie,Monitor,Electronics,8,408.16,0.05,175.63
2000,2024-01-08,South,Eva,Mouse,Accessories,2,16.11,0,15.56
2001,2024-06-30,South,David,Mouse,Accessories,4,25.29,0,17.16
2002,2024-02-18,South,Alice,Chair,Furniture,5,115.85,0.2,90.69
2003,2024-06-06,West,Bob,Laptop,Electronics,13,1161.32,0.05,920.56
2004,2024-05-16,North,Eva,Chair,Furniture,4,134.77,0.2,91.94
2005,2024-04-22,South,Alice,Mouse,Accessories,7,29.57,0,13.78
2006,2024-01-07,South,Bob,Keyboard,Accessories,23,48.56,0.05,20.47
2007,2024-04-15,North,Alice,Monitor,Electronics,17,315.55,0,295.7
2008,2024-06-27,East,David,Mouse,Accessories,1,19.43,0.05,15.1
2009,2024-06-28,North,Liam,Mouse,Accessories,23,21.94,0.2,14.64
2010,2024-06-20,South,Bob,Desk,Furniture,6,147.07,0.1,145.59
2011,2024-02-22,North,Liam,Keyboard,Accessories,23,36.85,0.12,29.5
2012,2024-03-04,West,Alice,Monitor,Electronics,12,449.22,0.1,204.1
2013,2024-04-01,West,Sophia,Keyboard,Accessories,29,45.99,0.12,33.11
2014,2024-06-26,East,Sophia,Desk,Furniture,25,214.93,0,95.78
2015,2024-02-04,South,Bob,Desk,Furniture,6,272.66,0.15,159.71
2016,2024-06-08,East,Alice,Headphones,Electronics,27,111.81,0.15,88.78
2017,2024-05-05,North,Alice,Keyboard,Accessories,29,53.63,0.2,31.75
2018,2024-05-18,West,Liam,Chair,Furniture,17,124.75,0.05,63.7
2019,2024-06-26,South,Bob,Keyboard,Accessories,22,37.89,0.12,26.42
2020,2024-04-19,East,Eva,Keyboard,Accessories,9,40.52,0,29.37
2021,2024-02-28,West,Charlie,Desk,Furniture,3,263.98,0.2,143.0
2022,2024-05-22,South,Alice,Laptop,Electronics,14,1153.31,0.2,905.02
2023,2024-02-14,East,Bob,Desk,Furniture,7,243.39,0.15,123.63
2024,2024-02-24,South,Bob,Chair,Furniture,23,137.4,0.05,50.75
2025,2024-02-01,East,Alice,Monitor,Electronics,16,445.97,0.15,168.96
2026,2024-01-09,South,Bob,Monitor,Electronics,13,258.09,0.2,297.48
2027,2024-01-16,East,Sophia,Monitor,Electronics,20,378.03,0,215.45
2028,2024-05-09,West,Bob,Monitor,Electronics,29,419.76,0.12,150.03
2029,2024-05-05,South,Liam,Mouse,Accessories,18,29.38,0,19.55
2030,2024-03-21,East,Liam,Desk,Furniture,23,153.4,0.15,94.94
2031,2024-05-11,East,Sophia,Headphones,Electronics,14,140.38,0.1,40.98
2032,2024-02-09,West,Liam,Keyboard,Accessories,2,42.81,0.15,34.9
2033,2024-05-12,South,Sophia,Chair,Furniture,22,106.95,0.1,84.92
2034,2024-03-18,North,Liam,Monitor,Electronics,5,327.89,0.05,207.35
2035,2024-03-28,West,Eva,Headphones,Electronics,25,61.8,0.05,42.71
2036,2024-02-25,West,Alice,Desk,Furniture,5,214.56,0.2,116.67
2037,2024-05-11,South,David,Keyboard,Accessories,9,45.43,0,31.93
2038,2024-05-04,North,David,Chair,Furniture,5,77.65,0.05,64.14
2039,2024-01-23,North,Alice,Headphones,Electronics,21,70.73,0.15,88.86
2040,2024-01-26,South,Liam,Desk,Furniture,26,193.61,0.05,108.3
2041,2024-03-17,South,Bob,Laptop,Electronics,5,1330.14,0.1,1273.62
2042,2024-04-26,North,Eva,Keyboard,Accessories,26,47.17,0.1,33.99
2043,2024-02-26,North,Sophia,Laptop,Electronics,18,1345.4,0.05,1011.09
2044,2024-03-27,North,David,Mouse,Accessories,1,26.84,0.05,14.01
2045,2024-01-21,East,Charlie,Chair,Furniture,27,108.2,0.2,42.79
2046,2024-02-12,East,Bob,Chair,Furniture,1,158.39,0.12,99.86
2047,2024-02-02,East,Liam,Desk,Furniture,5,231.94,0.2,157.16
2048,2024-06-12,West,Bob,Keyboard,Accessories,2,44.75,0.2,22.5
2049,2024-06-07,East,David,Mouse,Accessories,5,21.15,0.05,16.14
2050,2024-06-19,South,Sophia,Headphones,Electronics,23,60.38,0.12,84.15
2051,2024-06-08,East,David,Keyboard,Accessories,16,54.75,0.1,29.87
2052,2024-03-02,South,Sophia,Laptop,Electronics,18,1375.61,0.2,1192.03
2053,2024-06-20,North,David,Monitor,Electronics,25,304.04,0.12,239.18
2054,2024-06-14,South,Eva,Headphones,Electronics,17,136.25,0,49.33
2055,2024-03-18,West,Alice,Monitor,Electronics,5,409.71,0,160.83
2056,2024-03-28,South,Charlie,Monitor,Electronics,26,303.13,0.15,248.45
2057,2024-03-25,North,Alice,Chair,Furniture,29,99.47,0.12,94.43
2058,2024-04-29,South,Eva,Monitor,Electronics,23,438.13,0.05,279.37
2059,2024-04-22,East,Liam,Monitor,Electronics,18,447.32,0.12,221.5
2060,2024-01-19,West,Charlie,Monitor,Electronics,9,381.77,0.1,234.18
2061,2024-06-07,North,Liam,Monitor,Electronics,4,252.21,0.12,185.22
2062,2024-06-20,North,Sophia,Headphones,Electronics,14,73.97,0.15,82.27
2063,2024-02-14,North,Bob,Mouse,Accessories,22,15.07,0.12,17.94
2064,2024-04-08,East,Liam,Desk,Furniture,14,173.45,0.05,136.27
2065,2024-02-10,South,Liam,Chair,Furniture,28,113.55,0.12,87.54
2066,2024-01-22,East,Sophia,Laptop,Electronics,1,1307.45,0.15,1264.02
2067,2024-04-08,North,Bob,Monitor,Electronics,25,387.45,0.1,199.85
2068,2024-03-29,South,Sophia,Laptop,Electronics,21,1128.11,0.15,1165.99
2069,2024-06-09,West,Charlie,Headphones,Electronics,1,122.35,0.05,65.4
2070,2024-04-01,North,Alice,Desk,Furniture,19,273.03,0.15,87.32
2071,2024-01-08,East,Liam,Monitor,Electronics,4,293.86,0,275.31
2072,2024-03-10,South,Liam,Chair,Furniture,8,127.22,0.15,74.48
2073,2024-04-22,South,Eva,Chair,Furniture,13,102.04,0.1,81.58
2074,2024-06-07,East,Sophia,Desk,Furniture,30,273.01,0.05,98.5
2075,2024-06-15,West,Charlie,Monitor,Electronics,23,423.2,0.2,227.47
2076,2024-01-13,North,Liam,Keyboard,Accessories,18,50.65,0.12,24.96
2077,2024-01-28,West,Bob,Monitor,Electronics,6,284.43,0.05,184.09
2078,2024-02-09,West,Eva,Headphones,Electronics,15,134.8,0,48.69
2079,2024-03-25,West,Alice,Mouse,Accessories,2,16.18,0.2,18.89
2080,2024-01-13,East,Charlie,Desk,Furniture,15,256.62,0.05,176.12
2081,2024-04-23,East,David,Laptop,Electronics,9,1321.07,0.2,1346.57
2082,2024-05-26,East,Liam,Chair,Furniture,26,131.2,0.12,59.14
2083,2024-03-07,South,Liam,Headphones,Electronics,11,117.93,0.12,69.96
2084,2024-03-27,North,Bob,Desk,Furniture,9,253.65,0.05,159.15
2085,2024-04-12,South,Alice,Laptop,Electronics,21,1608.76,0.1,1016.27
2086,2024-01-17,North,Eva,Keyboard,Accessories,12,50.28,0.1,28.21
2087,2024-01-09,South,Sophia,Chair,Furniture,23,111.69,0.1,92.89
2088,2024-02-15,North,Liam,Mouse,Accessories,11,16.52,0.1,19.7
2089,2024-05-07,South,Alice,Desk,Furniture,22,280.34,0.12,129.3
2090,2024-01-16,South,Alice,Headphones,Electronics,18,67.89,0,83.09
2091,2024-06-11,South,Eva,Chair,Furniture,1,112.28,0.1,80.31
2092,2024-05-09,South,Bob,Keyboard,Accessories,1,36.07,0.1,33.81
2093,2024-06-12,South,Liam,Laptop,Electronics,16,1686.56,0.12,972.13
2094,2024-01-24,East,Eva,Mouse,Accessories,5,21.84,0.15,10.35
2095,2024-04-22,North,David,Monitor,Electronics,6,389.39,0,249.92
2096,2024-05-29,East,Liam,Desk,Furniture,27,287.02,0.1,99.7
2097,2024-01-31,South,Liam,Headphones,Electronics,15,69.37,0.2,70.74
2098,2024-04-22,East,Eva,Laptop,Electronics,30,1168.8,0.12,1092.29
2099,2024-04-03,South,Eva,Keyboard,Accessories,21,49.35,0,27.81
2100,2024-05-27,South,Liam,Chair,Furniture,2,140.7,0,54.78
2101,2024-05-04,South,Liam,Monitor,Electronics,1,308.76,0.15,179.1
2102,2024-03-12,West,Alice,Headphones,Electronics,19,108.99,0.15,70.36
2103,2024-05-15,South,David,Desk,Furniture,6,277.32,0.15,173.25
2104,2024-01-22,West,David,Laptop,Electronics,29,1140.36,0.2,975.96
2105,2024-04-09,East,Alice,Laptop,Electronics,11,1434.73,0.15,1067.93
2106,2024-01-30,South,Sophia,Laptop,Electronics,27,1359.06,0.05,1306.94
2107,2024-06-19,West,Alice,Chair,Furniture,28,142.95,0,55.61
2108,2024-02-18,West,Eva,Mouse,Accessories,20,16.64,0.2,16.53
2109,2024-01-28,East,Alice,Mouse,Accessories,23,19.64,0.15,15.17
2110,2024-05-14,North,Charlie,Laptop,Electronics,2,1436.45,0.12,1252.7
2111,2024-01-16,North,Bob,Desk,Furniture,9,286.41,0.1,126.01
2112,2024-05-09,North,Liam,Laptop,Electronics,13,1215.66,0.15,1046.92
2113,2024-03-07,North,Alice,Mouse,Accessories,12,22.56,0.1,15.8
2114,2024-02-18,East,Charlie,Monitor,Electronics,4,429.78,0.2,172.57
2115,2024-06-14,South,Liam,Keyboard,Accessories,14,44.07,0.15,27.52
2116,2024-06-21,North,Eva,Headphones,Electronics,22,148.15,0.15,83.88
2117,2024-05-18,North,Liam,Mouse,Accessories,17,26.79,0,14.18
2118,2024-01-26,North,Liam,Desk,Furniture,17,299.91,0.2,137.47
2119,2024-03-04,West,Charlie,Desk,Furniture,18,148.98,0.05,144.03
2120,2024-03-01,South,Bob,Monitor,Electronics,14,372.29,0.1,237.73
2121,2024-01-18,South,Bob,Laptop,Electronics,25,1274.71,0.2,1097.18
2122,2024-03-02,West,Eva,Desk,Furniture,23,140.34,0.2,174.52
2123,2024-05-03,East,Eva,Laptop,Electronics,19,1763.42,0.2,1076.29
2124,2024-06-01,South,Sophia,Headphones,Electronics,12,123.89,0.1,46.29
2125,2024-06-30,North,Eva,Laptop,Electronics,12,1380.6,0.1,1271.76
2126,2024-05-31,South,Liam,Mouse,Accessories,14,23.05,0.1,12.38
2127,2024-01-10,North,David,Headphones,Electronics,28,147.92,0.1,57.34
2128,2024-04-03,South,Sophia,Headphones,Electronics,15,61.43,0,45.04
2129,2024-04-28,South,Charlie,Desk,Furniture,19,190.67,0.05,127.92
2130,2024-05-13,West,Alice,Chair,Furniture,26,105.03,0.05,45.14
2131,2024-02-29,East,David,Headphones,Electronics,21,119.39,0,73.46
2132,2024-04-23,South,Liam,Desk,Furniture,27,171.81,0.05,127.78
2133,2024-05-01,West,Sophia,Keyboard,Accessories,28,51.86,0.2,26.7
2134,2024-05-19,East,Charlie,Monitor,Electronics,10,279.13,0.1,173.15
2135,2024-04-11,West,Alice,Laptop,Electronics,25,1441.43,0.2,1083.54
2136,2024-03-30,South,Bob,Mouse,Accessories,11,28.78,0,18.7
2137,2024-01-23,South,Charlie,Headphones,Electronics,3,66.64,0.15,53.27
2138,2024-01-06,North,Bob,Laptop,Electronics,26,1386.68,0.12,1277.08
2139,2024-01-29,South,Liam,Laptop,Electronics,22,1729.68,0.12,1328.69
2140,2024-04-14,South,Liam,Desk,Furniture,8,224.42,0,169.15
2141,2024-01-10,North,Bob,Desk,Furniture,20,251.62,0.2,149.86
2142,2024-04-16,West,Liam,Desk,Furniture,14,284.02,0.1,165.08
2143,2024-04-13,North,Charlie,Desk,Furniture,27,154.02,0.05,123.3
2144,2024-04-07,South,David,Headphones,Electronics,4,124.71,0.15,69.69
2145,2024-06-05,West,Liam,Desk,Furniture,28,294.9,0,136.63
2146,2024-01-11,East,David,Desk,Furniture,25,212.24,0.15,113.26
2147,2024-01-14,North,David,Headphones,Electronics,29,148.97,0,84.67
2148,2024-03-30,West,Sophia,Monitor,Electronics,14,253.86,0.2,264.67
2149,2024-03-21,West,Charlie,Keyboard,Accessories,2,51.18,0,22.07
2150,2024-02-25,North,David,Laptop,Electronics,26,1791.39,0.15,1170.91
